466eec9ed8e7c6fa6f00110e5f996d8e,2013-05-17 16:11:40,100005022126470,500876410,0
466eec9ed8e7c6fa6f00110e5f996d8e,2013-05-17 16:12:22,100005022126470,500876410,0
466eec9ed8e7c6fa6f00110e5f996d8e,2013-05-17 16:12:25,100005022126470,500876410,0
i-am-a-fake-session,2013-05-17 16:32:23,100005022126470,500876410,0
55e74427662369dc0730f1e58ad3d389,2013-05-17 16:51:55,100005022126470,500876410,0
55e74427662369dc0730f1e58ad3d389,2013-05-17 16:52:43,100005022126470,500876410,0
i-am-a-fake-session,2013-05-17 17:24:36,100005022126470,3141592,0
i-am-a-fake-session,2013-05-17 17:24:38,100005022126470,3141592,0
i-am-a-fake-session,2013-05-17 17:28:07,100005022126470,3141592,0
i-am-a-fake-session,2013-05-17 17:29:05,100005022126470,3141592,0
i-am-a-fake-session,2013-05-17 17:29:12,100005022126470,3141592,0
i-am-a-fake-session,2013-05-17 17:29:45,100005022126470,500876410,0
i-am-a-fake-session,2013-05-17 17:29:57,100005022126470,3141592,0
i-am-a-fake-session,2013-05-17 17:32:25,100005022126470,3141592,0
i-am-a-fake-session,2013-05-17 17:34:32,100005022126470,3141592,0
i-am-a-fake-session,2013-05-17 17:35:09,100005022126470,3141592,0
i-am-a-fake-session,2013-05-17 17:37:14,100005022126470,3141592,0
i-am-a-fake-session,2013-05-17 17:39:06,100005022126470,3141592,0
i-am-a-fake-session,2013-05-17 17:40:10,100005022126470,3141592,0
i-am-a-fake-session,2013-05-17 17:40:13,100005022126470,3141592,0
i-am-a-fake-session,2013-05-17 17:40:15,100005022126470,3141592,0
i-am-a-fake-session,2013-05-17 17:40:16,100005022126470,3141592,0
i-am-a-fake-session,2013-05-17 17:40:22,100005022126470,3141592,0
i-am-a-fake-session,2013-05-17 17:41:19,100005022126470,3141592,0
i-am-a-fake-session,2013-05-17 17:41:35,100005022126470,3141592,0
i-am-a-fake-session,2013-05-17 17:41:42,100005022126470,3141592,0
5e8f398149df5f2329101397d52526eb,2013-05-17 17:45:41,500876410,590568117,0
5e8f398149df5f2329101397d52526eb,2013-05-17 17:45:41,500876410,509180028,0
5e8f398149df5f2329101397d52526eb,2013-05-17 17:45:41,500876410,100001713835893,0
5e8f398149df5f2329101397d52526eb,2013-05-17 17:45:41,500876410,676727876,0
5e8f398149df5f2329101397d52526eb,2013-05-17 17:45:41,500876410,500014074,0
5e8f398149df5f2329101397d52526eb,2013-05-17 17:45:41,500876410,1021184634,0
5e8f398149df5f2329101397d52526eb,2013-05-17 17:46:17,500876410,590568117,1
5e8f398149df5f2329101397d52526eb,2013-05-17 17:46:17,500876410,509180028,1
5e8f398149df5f2329101397d52526eb,2013-05-17 17:46:17,500876410,100001713835893,1
5e8f398149df5f2329101397d52526eb,2013-05-17 17:46:17,500876410,676727876,1
5e8f398149df5f2329101397d52526eb,2013-05-17 17:46:17,500876410,500014074,1
5e8f398149df5f2329101397d52526eb,2013-05-17 17:46:17,500876410,1021184634,1
7ad661fbc302c49faa1047fbca3dee9e,2013-05-17 17:47:13,100001713835893,500876410,0
7ad661fbc302c49faa1047fbca3dee9e,2013-05-17 17:47:13,100001713835893,13703630,0
7ad661fbc302c49faa1047fbca3dee9e,2013-05-17 17:47:13,100001713835893,653261385,0
7ad661fbc302c49faa1047fbca3dee9e,2013-05-17 17:47:13,100001713835893,500276669,0
7ad661fbc302c49faa1047fbca3dee9e,2013-05-17 17:47:13,100001713835893,741105313,0
7ad661fbc302c49faa1047fbca3dee9e,2013-05-17 17:47:13,100001713835893,583038209,0
191c4bbff1fa8923f152d11b3844cadd,2013-05-17 17:47:38,100005022126470,500876410,0
7ad661fbc302c49faa1047fbca3dee9e,2013-05-17 17:47:44,100001713835893,13703630,1
7ad661fbc302c49faa1047fbca3dee9e,2013-05-17 17:47:44,100001713835893,500876410,1
7ad661fbc302c49faa1047fbca3dee9e,2013-05-17 17:47:44,100001713835893,583038209,1
7ad661fbc302c49faa1047fbca3dee9e,2013-05-17 17:47:44,100001713835893,500276669,1
7ad661fbc302c49faa1047fbca3dee9e,2013-05-17 17:47:44,100001713835893,653261385,1
7ad661fbc302c49faa1047fbca3dee9e,2013-05-17 17:47:44,100001713835893,741105313,1
191c4bbff1fa8923f152d11b3844cadd,2013-05-17 17:47:47,100005022126470,500876410,0
i-am-a-fake-session,2013-05-17 18:07:32,100005022126470,3141592,0
i-am-a-fake-session,2013-05-17 18:07:38,100005022126470,3141592,0
271036355a4df8ed644738b7e9283142,2013-05-17 18:34:27,100005022126470,500876410,0
271036355a4df8ed644738b7e9283142,2013-05-17 18:34:32,100005022126470,500876410,0
ec6f10ca947007b765ebd943de766022,2013-05-17 18:34:37,100005022126470,500876410,0
ec6f10ca947007b765ebd943de766022,2013-05-17 18:34:47,100005022126470,500876410,0
62cb5336a292e237ca0d55e820258628,2013-05-17 18:35:02,100005022126470,500876410,0
62cb5336a292e237ca0d55e820258628,2013-05-17 18:35:09,100005022126470,500876410,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:57:30,590568117,100001802314715,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:57:30,590568117,817943321,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:57:30,590568117,676727876,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:57:30,590568117,748619247,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:57:30,590568117,500876410,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:57:30,590568117,1143026739,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:57:53,590568117,500876410,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:57:53,590568117,1021184634,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:57:55,590568117,1021184634,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:57:55,590568117,769044707,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:57:57,590568117,769044707,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:57:57,590568117,500014074,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:57:58,590568117,500014074,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:57:58,590568117,5616548,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:57:59,590568117,5616548,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:57:59,590568117,1474876050,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:58:00,590568117,1474876050,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:58:00,590568117,757342193,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:58:02,590568117,757342193,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:58:02,590568117,500012333,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:58:04,590568117,500012333,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:58:04,590568117,608921202,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:58:05,590568117,608921202,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:58:05,590568117,683988705,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:58:05,590568117,683988705,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:58:05,590568117,1079931783,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:58:06,590568117,1079931783,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:58:06,590568117,817541066,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:58:07,590568117,817541066,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:58:07,590568117,514252877,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:58:08,590568117,514252877,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:58:08,590568117,627478804,0
a69e531b4c25947fba748358467f3b05,2013-05-17 20:58:10,590568117,627478804,0
